,tilsynsobjektid,orgnummer,navn,adrlinje1,adrlinje2,postnr,poststed,tilsynid,sakref,status,dato,total_karakter,tilsynsbesoektype,tema1_no,tema1_nn,karakter1,tema2_no,tema2_nn,karakter2,tema3_no,tema3_nn,karakter3,tema4_no,tema4_nn,karakter4,business_status,dine_in,name,price_level,rating,types,user_ratings_total,reservable,website,editorial_summary
4417,Z1710171341336792025AECYS_Tilsynsobjekt,999289428.0,Skullerud Sushi,Olaf Helsets vei 1,,694.0,OSLO,Z1806011417058510239VKYSS_TilsynAvtale,2018/121253,0,1062018,2,1,Rutiner og ledelse,Rutiner og leiing,2.0,Lokaler og utstyr,Lokaler og utstyr,2.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,3.0,Merking og sporbarhet,Merking og sporbarheit,3.0,OPERATIONAL,True,Skullerud Sushi AS,,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",133.0,,http://www.skullerudsushi.no/,
4418,Z2201311232582730128AZEHD_Tilsynsobjekt,928553647.0,Joe & The Juice Storo,Vitaminveien 7,,485.0,OSLO,Z2209280739521910239RDOCP_TilsynAvtale,2022/205641,0,28092022,0,1,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,0.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,1.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,True,JOE & THE JUICE,2.0,3.2,"['cafe', 'meal_takeaway', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']",17.0,,,
4419,Z2201311232582730128AZEHD_Tilsynsobjekt,928553647.0,Joe & The Juice Storo,Vitaminveien 7,,485.0,OSLO,Z2209221007364930240IFDBH_TilsynAvtale,2022/205641,0,22092022,2,0,Rutiner og ledelse,Rutiner og leiing,2.0,Lokaler og utstyr,Lokaler og utstyr,2.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,2.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,True,JOE & THE JUICE,2.0,3.2,"['cafe', 'meal_takeaway', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']",17.0,,,
4420,Z2207010933171621024HCDHW_Tilsynsobjekt,915942717.0,Grezzo Restaurant,Bernt Aker vei ,,183.0,OSLO,Z2211251331595070240IYZJV_TilsynAvtale,2022/258099,0,25112022,2,0,Rutiner og ledelse,Rutiner og leiing,2.0,Lokaler og utstyr,Lokaler og utstyr,2.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,0.0,Merking og sporbarhet,Merking og sporbarheit,1.0,OPERATIONAL,True,Grezzo,,4.4,"['restaurant', 'point_of_interest', 'food', 'establishment']",62.0,True,http://www.grezzo.no/,
4421,Z2208241439422082103MQMRG_Tilsynsobjekt,927326280.0,Takashi AS,Lille Stranden 4,,252.0,OSLO,Z2208241649410340240LKUSN_TilsynAvtale,2022/183173,0,24082022,2,0,Rutiner og ledelse,Rutiner og leiing,2.0,Lokaler og utstyr,Lokaler og utstyr,2.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,2.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,True,Takashi Sushi Bar,,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",129.0,True,https://www.takashi.no/,
4422,Z2208241439422082103MQMRG_Tilsynsobjekt,927326280.0,Takashi AS,Lille Stranden 4,,252.0,OSLO,Z2209131617528890240NHMWB_TilsynAvtale,2022/183173,0,13092022,0,1,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,1.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,0.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,True,Takashi Sushi Bar,,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",129.0,True,https://www.takashi.no/,
4423,Z1006052055228531127QADPR_Tilsynsobjekt,994058487.0,Kolonihagen Frogner ,FROGNERVEIEN 33,,263.0,OSLO,Z2211221931015500240MZSBP_TilsynAvtale,2022/255318,0,22112022,1,0,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,0.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,1.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,True,Kolonihagen Frogner,2.0,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",222.0,True,http://www.kolonihagenfrogner.no/,
4424,Z1006052055228531127QADPR_Tilsynsobjekt,994058487.0,Kolonihagen Frogner ,FROGNERVEIEN 33,,263.0,OSLO,Z1610041433279310239HYRWQ_TilsynAvtale,2016/208400,0,4102016,2,0,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,1.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,1.0,Merking og sporbarhet,Merking og sporbarheit,2.0,OPERATIONAL,True,Kolonihagen Frogner,2.0,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",222.0,True,http://www.kolonihagenfrogner.no/,
4425,Z1006052055228531127QADPR_Tilsynsobjekt,994058487.0,Kolonihagen Frogner ,FROGNERVEIEN 33,,263.0,OSLO,Z1802201409093360239ACXPN_TilsynAvtale,2018/44961,0,20022018,0,0,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,0.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,0.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,True,Kolonihagen Frogner,2.0,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",222.0,True,http://www.kolonihagenfrogner.no/,
4426,Z1006052055228531127QADPR_Tilsynsobjekt,994058487.0,Kolonihagen Frogner ,FROGNERVEIEN 33,,263.0,OSLO,Z1906051038552710240DXNGX_TilsynAvtale,2019/131782,0,4062019,0,0,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,0.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,0.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,True,Kolonihagen Frogner,2.0,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",222.0,True,http://www.kolonihagenfrogner.no/,
4427,Z1006052055228531127QADPR_Tilsynsobjekt,994058487.0,Kolonihagen Frogner ,FROGNERVEIEN 33,,263.0,OSLO,Z1706121611088860240XFROG_TilsynAvtale,2017/121635,0,12062017,3,0,Rutiner og ledelse,Rutiner og leiing,2.0,Lokaler og utstyr,Lokaler og utstyr,2.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,3.0,Merking og sporbarhet,Merking og sporbarheit,1.0,OPERATIONAL,True,Kolonihagen Frogner,2.0,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",222.0,True,http://www.kolonihagenfrogner.no/,
4428,Z1006052055228531127QADPR_Tilsynsobjekt,994058487.0,Kolonihagen Frogner ,FROGNERVEIEN 33,,263.0,OSLO,Z1602011345137170240ZDEZM_TilsynAvtale,2016/22201,0,1022016,2,0,Rutiner og ledelse,Rutiner og leiing,2.0,Lokaler og utstyr,Lokaler og utstyr,2.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,2.0,Merking og sporbarhet,Merking og sporbarheit,1.0,OPERATIONAL,True,Kolonihagen Frogner,2.0,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",222.0,True,http://www.kolonihagenfrogner.no/,
4429,Z1006052055228531127QADPR_Tilsynsobjekt,994058487.0,Kolonihagen Frogner ,FROGNERVEIEN 33,,263.0,OSLO,Z1610140951343980239XGARB_TilsynAvtale,2016/208400,0,14102016,0,1,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,1.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,1.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,True,Kolonihagen Frogner,2.0,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",222.0,True,http://www.kolonihagenfrogner.no/,
4430,Z1006052055228531127QADPR_Tilsynsobjekt,994058487.0,Kolonihagen Frogner ,FROGNERVEIEN 33,,263.0,OSLO,Z1602091517431360239TILYH_TilsynAvtale,2016/22201,0,9022016,0,1,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,0.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,0.0,Merking og sporbarhet,Merking og sporbarheit,1.0,OPERATIONAL,True,Kolonihagen Frogner,2.0,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",222.0,True,http://www.kolonihagenfrogner.no/,
4431,Z1006052055228531127QADPR_Tilsynsobjekt,994058487.0,Kolonihagen Frogner ,FROGNERVEIEN 33,,263.0,OSLO,Z1706161432089800239CLQBX_TilsynAvtale,2017/121635,0,16062017,0,1,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,0.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,0.0,Merking og sporbarhet,Merking og sporbarheit,1.0,OPERATIONAL,True,Kolonihagen Frogner,2.0,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",222.0,True,http://www.kolonihagenfrogner.no/,
4432,Z1006052055228531127QADPR_Tilsynsobjekt,994058487.0,Kolonihagen Frogner ,FROGNERVEIEN 33,,263.0,OSLO,Z1706131032545900240KHICL_TilsynAvtale,2017/121635,0,13062017,2,1,Rutiner og ledelse,Rutiner og leiing,2.0,Lokaler og utstyr,Lokaler og utstyr,2.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,2.0,Merking og sporbarhet,Merking og sporbarheit,1.0,OPERATIONAL,True,Kolonihagen Frogner,2.0,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",222.0,True,http://www.kolonihagenfrogner.no/,
4433,Z1009161030463111070HQUWV_Tilsynsobjekt,974112558.0,"Hoppkafeen, Skimuseet  ",Kongeveien 5,,787.0,OSLO,Z2209230734146310239XEPGK_TilsynAvtale,2022/206336,0,22092022,1,0,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,0.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,1.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,,Holmenkollbakken,,4.6,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",10000.0,,https://www.skiforeningen.no/holmenkollen/,"{'language': 'en', 'overview': ""City views spread from this futuristic landmark ski jump that has the world's oldest ski museum.""}"
4434,Z1009161030463111070HQUWV_Tilsynsobjekt,974112558.0,"Hoppkafeen, Skimuseet  ",Kongeveien 5,,787.0,OSLO,Z1901221535279780240ZYINI_TilsynAvtale,2019/14184,0,22012019,0,0,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,0.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,0.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,,Holmenkollbakken,,4.6,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",10000.0,,https://www.skiforeningen.no/holmenkollen/,"{'language': 'en', 'overview': ""City views spread from this futuristic landmark ski jump that has the world's oldest ski museum.""}"
4435,Z1009161030463111070HQUWV_Tilsynsobjekt,974112558.0,"Hoppkafeen, Skimuseet  ",Kongeveien 5,,787.0,OSLO,Z1702071538308820240OAJPI_TilsynAvtale,2017/18225,0,7022017,1,0,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,0.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,0.0,Merking og sporbarhet,Merking og sporbarheit,1.0,OPERATIONAL,,Holmenkollbakken,,4.6,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",10000.0,,https://www.skiforeningen.no/holmenkollen/,"{'language': 'en', 'overview': ""City views spread from this futuristic landmark ski jump that has the world's oldest ski museum.""}"
4436,Z1009161030463111070HQUWV_Tilsynsobjekt,974112558.0,"Hoppkafeen, Skimuseet  ",Kongeveien 5,,787.0,OSLO,Z1801031531091350240YJQGA_TilsynAvtale,2018/3000,0,3012018,0,0,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,0.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,0.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,,Holmenkollbakken,,4.6,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",10000.0,,https://www.skiforeningen.no/holmenkollen/,"{'language': 'en', 'overview': ""City views spread from this futuristic landmark ski jump that has the world's oldest ski museum.""}"
4437,Z1606081038072042025PSIFX_Tilsynsobjekt,898149382.0,PIZZERIA LA PIETRA,INGEBORGSGATE 4,,658.0,OSLO,Z1702150746138460239GBHFK_TilsynAvtale,2017/32370,0,14022017,0,0,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,0.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,0.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,True,Pizzeria La Pietra,2.0,4.6,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",423.0,,http://pizzerialapietra.no/,
4438,Z1606081038072042025PSIFX_Tilsynsobjekt,898149382.0,PIZZERIA LA PIETRA,INGEBORGSGATE 4,,658.0,OSLO,Z1902080628327700239WDKLX_TilsynAvtale,2019/14900,0,7022019,0,0,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,0.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,0.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,True,Pizzeria La Pietra,2.0,4.6,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",423.0,,http://pizzerialapietra.no/,
4439,Z1606081038072042025PSIFX_Tilsynsobjekt,898149382.0,PIZZERIA LA PIETRA,INGEBORGSGATE 4,,658.0,OSLO,Z2002200801074280240XKFPV_TilsynAvtale,2020/37137,0,19022020,0,0,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,0.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,0.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,True,Pizzeria La Pietra,2.0,4.6,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",423.0,,http://pizzerialapietra.no/,
4440,Z1606081038072042025PSIFX_Tilsynsobjekt,898149382.0,PIZZERIA LA PIETRA,INGEBORGSGATE 4,,658.0,OSLO,Z2209151409196430240HYTKF_TilsynAvtale,2022/67320,0,15092022,1,0,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,1.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,0.0,Merking og sporbarhet,Merking og sporbarheit,1.0,OPERATIONAL,True,Pizzeria La Pietra,2.0,4.6,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",423.0,,http://pizzerialapietra.no/,
4441,Z1606081038072042025PSIFX_Tilsynsobjekt,898149382.0,PIZZERIA LA PIETRA,INGEBORGSGATE 4,,658.0,OSLO,Z1606101059312570240GYRUS_TilsynAvtale,2016/127798,0,9062016,1,0,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,1.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,0.0,Merking og sporbarhet,Merking og sporbarheit,1.0,OPERATIONAL,True,Pizzeria La Pietra,2.0,4.6,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",423.0,,http://pizzerialapietra.no/,
4442,Z1606081038072042025PSIFX_Tilsynsobjekt,898149382.0,PIZZERIA LA PIETRA,INGEBORGSGATE 4,,658.0,OSLO,Z1801190700379310240EGEHL_TilsynAvtale,2018/16353,0,18012018,0,0,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,0.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,0.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,True,Pizzeria La Pietra,2.0,4.6,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",423.0,,http://pizzerialapietra.no/,
4443,Z1402180933379413133XSRHY_Tilsynsobjekt,994893890.0,Nye Istanbul Kebab Grønland AS,GRØNLAND 14,,188.0,OSLO,Z1610031501223260239ZXLYT_TilsynAvtale,2016/199015,0,3102016,0,1,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,1.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,0.0,Merking og sporbarhet,Merking og sporbarheit,1.0,OPERATIONAL,True,Ekte Istanbul Kebab avd Grønland,1.0,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",857.0,True,https://istanbulkebab.no/,
4444,Z1402180933379413133XSRHY_Tilsynsobjekt,994893890.0,Nye Istanbul Kebab Grønland AS,GRØNLAND 14,,188.0,OSLO,Z1604191541487190240NHPAH_TilsynAvtale,2016/88461,0,19042016,2,0,Rutiner og ledelse,Rutiner og leiing,2.0,Lokaler og utstyr,Lokaler og utstyr,2.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,2.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,True,Ekte Istanbul Kebab avd Grønland,1.0,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",857.0,True,https://istanbulkebab.no/,
4445,Z1402180933379413133XSRHY_Tilsynsobjekt,994893890.0,Nye Istanbul Kebab Grønland AS,GRØNLAND 14,,188.0,OSLO,Z1907031934108580240CCMJI_TilsynAvtale,2019/152242,0,3072019,2,0,Rutiner og ledelse,Rutiner og leiing,2.0,Lokaler og utstyr,Lokaler og utstyr,2.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,2.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,True,Ekte Istanbul Kebab avd Grønland,1.0,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",857.0,True,https://istanbulkebab.no/,
4446,Z1402180933379413133XSRHY_Tilsynsobjekt,994893890.0,Nye Istanbul Kebab Grønland AS,GRØNLAND 14,,188.0,OSLO,Z1803061219171410240PEJMS_TilsynAvtale,2018/31680,0,6032018,0,1,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,0.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,1.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,True,Ekte Istanbul Kebab avd Grønland,1.0,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",857.0,True,https://istanbulkebab.no/,
4447,Z1402180933379413133XSRHY_Tilsynsobjekt,994893890.0,Nye Istanbul Kebab Grønland AS,GRØNLAND 14,,188.0,OSLO,Z1706151533329000239QLWEP_TilsynAvtale,2017/125700,0,15062017,2,0,Rutiner og ledelse,Rutiner og leiing,2.0,Lokaler og utstyr,Lokaler og utstyr,2.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,2.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,True,Ekte Istanbul Kebab avd Grønland,1.0,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",857.0,True,https://istanbulkebab.no/,
4448,Z1402180933379413133XSRHY_Tilsynsobjekt,994893890.0,Nye Istanbul Kebab Grønland AS,GRØNLAND 14,,188.0,OSLO,Z1609221330270500240FMDWT_TilsynAvtale,2016/199015,0,22092016,2,0,Rutiner og ledelse,Rutiner og leiing,2.0,Lokaler og utstyr,Lokaler og utstyr,2.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,2.0,Merking og sporbarhet,Merking og sporbarheit,1.0,OPERATIONAL,True,Ekte Istanbul Kebab avd Grønland,1.0,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",857.0,True,https://istanbulkebab.no/,
4449,Z1402180933379413133XSRHY_Tilsynsobjekt,994893890.0,Nye Istanbul Kebab Grønland AS,GRØNLAND 14,,188.0,OSLO,Z1706191441218060239DGQIJ_TilsynAvtale,2017/125700,0,19062017,0,1,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,0.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,0.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,True,Ekte Istanbul Kebab avd Grønland,1.0,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",857.0,True,https://istanbulkebab.no/,
4450,Z1402180933379413133XSRHY_Tilsynsobjekt,994893890.0,Nye Istanbul Kebab Grønland AS,GRØNLAND 14,,188.0,OSLO,Z2207141233112390240GHWUI_TilsynAvtale,2022/148538,0,14072022,1,0,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,1.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,1.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,True,Ekte Istanbul Kebab avd Grønland,1.0,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",857.0,True,https://istanbulkebab.no/,
4451,Z1402180933379413133XSRHY_Tilsynsobjekt,994893890.0,Nye Istanbul Kebab Grønland AS,GRØNLAND 14,,188.0,OSLO,Z1802201410358300239URUXR_TilsynAvtale,2018/31680,0,20022018,2,0,Rutiner og ledelse,Rutiner og leiing,2.0,Lokaler og utstyr,Lokaler og utstyr,2.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,2.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,True,Ekte Istanbul Kebab avd Grønland,1.0,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",857.0,True,https://istanbulkebab.no/,
4452,Z1402180933379413133XSRHY_Tilsynsobjekt,994893890.0,Nye Istanbul Kebab Grønland AS,GRØNLAND 14,,188.0,OSLO,Z1605060820319980240MZEUA_TilsynAvtale,2016/88461,0,6052016,0,1,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,0.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,1.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,True,Ekte Istanbul Kebab avd Grønland,1.0,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",857.0,True,https://istanbulkebab.no/,
4453,Z1402180933379413133XSRHY_Tilsynsobjekt,994893890.0,Nye Istanbul Kebab Grønland AS,GRØNLAND 14,,188.0,OSLO,Z1907110943109800240XCVEV_TilsynAvtale,2019/152242,0,11072019,0,1,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,0.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,0.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,True,Ekte Istanbul Kebab avd Grønland,1.0,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",857.0,True,https://istanbulkebab.no/,
4454,Z1109221318018053251VTPQT_Tilsynsobjekt,992728213.0,Kafe Saba,Hollendergata 10,,190.0,OSLO,Z1612090834246270239IOFFA_TilsynAvtale,2016/258361,0,8122016,1,0,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,1.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,0.0,Merking og sporbarhet,Merking og sporbarheit,1.0,OPERATIONAL,True,Kafé Saba,1.0,4.4,"['cafe', 'food', 'point_of_interest', 'establishment']",56.0,,https://kirkensbymisjon.no/tiltak/kafe-saba/,
4455,Z1109221318018053251VTPQT_Tilsynsobjekt,992728213.0,Kafe Saba,Hollendergata 10,,190.0,OSLO,Z1801101408044400239VDQXH_TilsynAvtale,2018/9286,0,10012018,1,0,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,0.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,1.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,True,Kafé Saba,1.0,4.4,"['cafe', 'food', 'point_of_interest', 'establishment']",56.0,,https://kirkensbymisjon.no/tiltak/kafe-saba/,
4456,Z1109221318018053251VTPQT_Tilsynsobjekt,992728213.0,Kafe Saba,Hollendergata 10,,190.0,OSLO,Z2208231227385790240BDVWR_TilsynAvtale,2022/181828,0,23082022,1,0,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,1.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,1.0,Merking og sporbarhet,Merking og sporbarheit,1.0,OPERATIONAL,True,Kafé Saba,1.0,4.4,"['cafe', 'food', 'point_of_interest', 'establishment']",56.0,,https://kirkensbymisjon.no/tiltak/kafe-saba/,
4457,Z1109221318018053251VTPQT_Tilsynsobjekt,992728213.0,Kafe Saba,Hollendergata 10,,190.0,OSLO,Z1901281340308230240KFBTF_TilsynAvtale,2019/23715,0,28012019,2,0,Rutiner og ledelse,Rutiner og leiing,2.0,Lokaler og utstyr,Lokaler og utstyr,2.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,2.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,True,Kafé Saba,1.0,4.4,"['cafe', 'food', 'point_of_interest', 'establishment']",56.0,,https://kirkensbymisjon.no/tiltak/kafe-saba/,
4458,Z1109221318018053251VTPQT_Tilsynsobjekt,992728213.0,Kafe Saba,Hollendergata 10,,190.0,OSLO,Z1604271339232300239NMYBB_TilsynAvtale,2016/96129,0,27042016,0,0,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,0.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,0.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,True,Kafé Saba,1.0,4.4,"['cafe', 'food', 'point_of_interest', 'establishment']",56.0,,https://kirkensbymisjon.no/tiltak/kafe-saba/,
4459,Z1109221318018053251VTPQT_Tilsynsobjekt,992728213.0,Kafe Saba,Hollendergata 10,,190.0,OSLO,Z1902191440547520240QCDFN_TilsynAvtale,2019/23715,0,19022019,0,1,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,0.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,0.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,True,Kafé Saba,1.0,4.4,"['cafe', 'food', 'point_of_interest', 'establishment']",56.0,,https://kirkensbymisjon.no/tiltak/kafe-saba/,
4460,Z1608111218213230375HQJIX_Tilsynsobjekt,912352455.0,Klosterenga cafe og bar ,SCHWEIGAARDSGATE 60 B,,656.0,OSLO,Z1706271541117360240LPRCI_TilsynAvtale,2017/107871,0,27062017,3,0,Rutiner og ledelse,Rutiner og leiing,2.0,Lokaler og utstyr,Lokaler og utstyr,2.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,3.0,Merking og sporbarhet,Merking og sporbarheit,2.0,OPERATIONAL,True,Klosterenga Café,1.0,4.4,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",280.0,True,https://www.facebook.com/Klosterenga-Caf%C3%A8-829913047056823,
